id,name,type,space,full,empty,bike_yb1,bike_yb2,bike_eyb,city,area,lat,lng,place_id,address,is_open,updated_at
501309047,文賢國中,2,20,0,0,0,0,0,臺南市,北區,23.00639,120.19649,,文賢路292巷117號(東南側),0,1704365537
500306097,陽明運動公園,2,0,0,0,0,0,0,桃園市,桃園區,24.982,121.30773,,介壽路與三民路三段路口,0,1704365537
500306098,中正一正康一街口,2,0,0,0,0,0,0,桃園市,桃園區,25.00054,121.30859,,大華二街9號店面內,0,1704365537
501316040,吉安公園,2,19,0,0,0,0,0,臺南市,安南區,23.03141,120.19523,,義吉街/義吉街86巷口,0,1704365537
501316033,吉祥公園,2,20,0,0,0,0,0,臺南市,安南區,23.06466,120.174,,海佃路四段490巷27號東側,0,1704365537
501305032,孔廟文化園區(南門路),2,20,0,0,0,0,0,臺南市,中西區,22.9892,120.20452,,南門路83號對側,0,1704365537
500216079,八德路500巷,2,20,0,20,0,0,0,新北市,林口區,25.06715,121.35626,,八德路500巷15號(旁),0,1704365537
500305015,民俗文化公園,2,0,0,0,0,0,0,桃園市,平鎮區,24.91191,121.20635,,上海路115號東北側,0,1704365537
500205068,添福里(添福15號之33),2,12,0,12,0,0,0,新北市,三峽區,24.90475,121.37254,,添福15號之33(對側),0,1704365537
500799001,苗栗維調(測試站),2,5,0,5,0,0,0,苗栗縣,維調區,24.612617,120.8212,,苗栗縣後龍鎮康榔九街43號,5,1704365537
500101230,安和路二段69巷口,2,20,11,9,0,11,0,台北市,大安區,25.03056,121.55252,,安和路二段/安和路二段69巷,1,1704365537
500312003,蘆竹區婦幼館,2,17,0,0,0,0,0,桃園市,蘆竹區,25.05073,121.29371,,五福路88號對面婦幼館人行道,0,1704365537
500304097,中壢藝術館,2,9,0,0,0,0,0,桃園市,中壢區,24.95823,121.227,,中美路31號對面人行道,0,1704365537
500304085,高鐵桃園站(3號出口),2,14,0,0,0,0,0,桃園市,中壢區,25.01242,121.21522,,高鐵北路一段6號前人行道,0,1704365537
500304048,紫雲宮,2,10,0,0,0,0,0,桃園市,中壢區,24.94485,121.22283,,自忠二街126號對面停車場,0,1704365537
501306022,中正太子路口,2,20,0,0,0,0,0,臺南市,仁德區,22.99121,120.2556,,中正路三段701號南側,0,1704365537
501305037,武聖路69巷40弄口,2,20,0,0,0,0,0,臺南市,中西區,23.00583,120.19141,,武聖路83號,0,1704365537
501302004,下營文小2運動公園,2,15,9,6,0,9,0,臺南市,下營區,23.23582,120.25789,,博愛街32號西側,1,1704365537
501319005,隆田車站(東側),2,30,8,22,0,8,0,臺南市,官田區,23.19287,120.31995,,中山路一段1號東側,1,1704365537
501319007,二鎮森林公園,2,18,6,12,0,6,0,臺南市,官田區,23.21733,120.32439,,工社南街8號,1,1704365537
501319006,工社站,2,20,10,10,0,10,0,臺南市,官田區,23.22062,120.33069,,工社西街21巷198號,1,1704365537
500210054,中正路242巷口,2,13,0,13,0,0,0,新北市,永和區,24.99816,121.51634,,中正路238號(前),0,1704365537
500113075,萬大路424巷口,2,15,6,9,0,6,0,台北市,萬華區,25.02039,121.4927,,環河南路三段/萬大路424巷,1,1704365537
500302008,大園國中,2,12,0,0,0,0,0,桃園市,大園區,25.053976,121.171991,,園科路400號前人行道,0,1704365537
500312028,台茂購物中心,2,24,0,0,0,0,0,桃園市,蘆竹區,25.05246,121.28779,,南崁路一段112號前方人行道,0,1704365537
500312026,新南路一段榮興路口,2,20,0,0,0,0,0,桃園市,蘆竹區,25.041056,121.29587,,新南路一段榮興路口旁人行道,0,1704365537
500312025,好市多南崁店,2,17,0,0,0,0,0,桃園市,蘆竹區,25.054957,121.282179,,南崁路一段369號 前方人行道,0,1704365537
500312007,捷運山鼻站(A10),2,12,0,0,0,0,0,桃園市,蘆竹區,25.080942,121.285489,,南山路三段176號旁自行車停放區,0,1704365537
500309014,楊梅楊明公園,2,12,0,0,0,0,0,桃園市,楊梅區,24.910803,121.158658,,中山北路一段390巷46號(南側廣場),0,1704365537
500305030,新富橋,2,10,0,0,0,0,0,桃園市,平鎮區,24.9319,121.2074,,新光路二段87巷口(新富橋西北側),0,1704365537
500305028,雲南文化公園,2,12,0,0,0,0,0,桃園市,平鎮區,24.928798,121.254634,,龍平路251號西南側,0,1704365537
500305023,桃園市立圖書館東勢分館,2,10,0,0,0,0,0,桃園市,平鎮區,24.9105,121.231206,,金陵路五段55號前方空地,0,1704365537
500305020,義興公園,2,14,0,0,0,0,0,桃園市,平鎮區,24.949106,121.209494,,義興街55號對面公園人行道,0,1704365537
500305017,忠愛公園,2,10,0,0,0,0,0,桃園市,平鎮區,24.93306,121.22493,,金陵路二段454巷18號旁公園,0,1704365537
500305012,中豐坤慶路口,2,12,0,0,0,0,0,桃園市,平鎮區,24.90262,121.211817,,坤慶路1號前方人行道,0,1704365537
500305001,桃園市立圖書館平鎮分館,2,22,0,0,0,0,0,桃園市,平鎮區,24.940031,121.218322,,環南路三段88號右前方人行道,0,1704365537
500304064,公七公園,2,33,0,0,0,0,0,桃園市,中壢區,25.008599,121.219904,,青商路288-298斜對面公園內,0,1704365537
500301031,八德國民運動中心,2,14,0,0,0,0,0,桃園市,八德區,24.95981416,121.2940747,,廣福路230號前人行道,0,1704365537
500301025,大安果樹公園,2,10,0,0,0,0,0,桃園市,八德區,24.950006,121.318555,,建安街3巷1號旁公園,0,1704365537
500301002,大和公園,2,10,0,0,0,0,0,桃園市,八德區,24.955717,121.296538,,銀和街31號對面公園,0,1704365537
500224006,深坑國中,2,13,0,13,0,0,0,新北市,深坑區,25.00167,121.61889,,文化街56號(對側),0,1704365537
500106122,和平西路二段98巷口,2,16,2,14,0,2,0,台北市,中正區,25.0289,121.5097,,三元街81號前,1,1704365537
501220027,典寶溪D區滯洪池,2,15,7,8,0,7,0,高雄市,橋頭區,22.761783,120.279461,,典寶溪D區滯洪池入口處(芋寮路側),1,1704365537
501224018,路竹竹東停車場,2,12,7,5,0,7,0,高雄市,路竹區,22.855848,120.26259,,中正路/中正路104巷(北側),1,1704365537
501224015,竹滬國小,2,12,5,7,0,5,0,高雄市,路竹區,22.861921,120.230515,,成功路2號,1,1704365537
501224016,一甲公園,2,15,4,11,0,4,0,高雄市,路竹區,22.87097,120.266864,,大仁路/信義路178巷(西南側),1,1704365537
501224017,一甲國小,2,15,2,13,0,2,0,高雄市,路竹區,22.874715,120.27025,,大智路43號,1,1704365537
500313005,觀音樹林里籃球場,2,14,0,0,0,0,0,桃園市,觀音區,25.0517,121.1231,,民生路與民生路71巷口,0,1704365537
500313006,觀音行政園區,2,10,0,0,0,0,0,桃園市,觀音區,25.0277,121.08393,,觀新路52號旁,0,1704365537
500313004,觀音區棒壘球場,2,10,0,0,0,0,0,桃園市,觀音區,25.04467,121.13821,,福興街147之1號對面停車場,0,1704365537
500313002,觀音中興停車場,2,10,0,0,0,0,0,桃園市,觀音區,25.0382,121.08099,,中興路與玉林路口,0,1704365537
500313003,觀音國小,2,10,0,0,0,0,0,桃園市,觀音區,25.03451,121.08359,,文化路61號對面人行道,0,1704365537
500313001,觀音高中,2,18,0,0,0,0,0,桃園市,觀音區,25.01498,121.13388,,文中路46號對面人行道,0,1704365537
500308003,新屋區公所,2,0,0,0,0,0,0,桃園市,新屋區,24.97253,121.10528,,中山路267巷1號對面路側,0,1704365537
500308004,新屋高中,2,16,0,0,0,0,0,桃園市,新屋區,24.96949,121.10089,,三民路與中興路口,0,1704365537
500308002,新福二路大仁街口,2,12,0,0,0,0,0,桃園市,新屋區,24.97067,121.10591,,新福二路/大仁街路口旁人行道,0,1704365537
500308001,清華高中,2,14,0,0,0,0,0,桃園市,新屋區,24.9817,121.10772,,中華路658號前方人行道,0,1704365537
500303010,中科院五號門,2,10,0,0,0,0,0,桃園市,大溪區,24.86717,121.25614,,石園路615號前方空地,0,1704365537
500303011,至善高中,2,14,0,0,0,0,0,桃園市,大溪區,24.86729,121.2845,,康莊路645號,0,1704365537
500303009,三元公園,2,10,0,0,0,0,0,桃園市,大溪區,24.8828,121.26655,,員林路二段450號對面公園,0,1704365537
500303006,十大觀光小城公園,2,10,0,0,0,0,0,桃園市,大溪區,24.90511,121.28481,,介壽路965號對面公園,0,1704365537
500303007,僑愛停車場,2,10,0,0,0,0,0,桃園市,大溪區,24.92192,121.29378,,僑愛一街46巷11號東南側停車場,0,1704365537
500303008,大溪永昌宮,2,10,0,0,0,0,0,桃園市,大溪區,24.90415,121.26523,,仁和路二段190巷27號前方廣場,0,1704365537
500303005,仁和國小,2,12,0,0,0,0,0,桃園市,大溪區,24.89764,121.27678,,仁和二街50號旁人行道,0,1704365537
500303004,大溪河濱公園,2,12,0,0,0,0,0,桃園市,大溪區,24.8932,121.28495,,瑞興段2407地號內停車格,0,1704365537
500303003,埔頂公園,2,10,0,0,0,0,0,桃園市,大溪區,24.90904,121.28357,,仁善街102號對面停車場內,0,1704365537
500303001,月眉停車場,2,16,0,0,0,0,0,桃園市,大溪區,24.88928,121.28761,,月眉15鄰105號,0,1704365537
500303002,大溪中正公園,2,16,0,0,0,0,0,桃園市,大溪區,24.88315,121.28545,,普濟路80號旁停車場,0,1704365537
500306017,桃園火車站(前站),2,26,0,0,0,0,0,桃園市,桃園區,24.98962,121.31302,,中正路1號面火車站右方人行道,0,1704365537
500233051,民族路257巷/民族路327巷,2,39,26,13,0,26,0,新北市,蘆洲區,25.09021,121.47515,,民族路257巷17號(對面),1,1704365537
500214067,汐萬抽水站,2,9,0,9,0,0,0,新北市,汐止區,25.0827,121.64843,,汐萬路二段97-1號,0,1704365537
500207097,中和公園(安平中安街口),2,14,14,0,0,14,0,新北市,中和區,24.99856,121.51258,,安平路162號(對面),1,1704365537
500203108,中正北重陽路口,2,21,10,10,0,10,0,新北市,三重區,25.06417,121.48736,,中正北路42號(對面),1,1704365537
501001156,南田公園,2,15,1,14,0,1,0,嘉義市,市區,23.470999572342606,120.4560434804896,,吳鳳南路85巷(南側),1,1704365537
500309013,埔心火車站(前站),2,14,0,0,0,0,0,桃園市,楊梅區,24.91941,121.18389,,永美路210號旁廣場,0,1704365537
500309012,治平中學,2,20,0,0,0,0,0,桃園市,楊梅區,24.91616,121.18666,,福德街143號斜前方停車場,0,1704365537
500309010,頭重溪公園,2,10,0,0,0,0,0,桃園市,楊梅區,24.91112,121.17162,,三元街99號對面公園綠地,0,1704365537
500309011,埔心停車場,2,10,0,0,0,0,0,桃園市,楊梅區,24.91247,121.18534,,金龍三路95號前停車場,0,1704365537
500309009,富岡運動公園,2,10,0,0,0,0,0,桃園市,楊梅區,24.93788,121.08913,,新富七街180號斜對面,0,1704365537
500309008,四維兒童公園,2,12,0,0,0,0,0,桃園市,楊梅區,24.91279,121.18062,,四維二路95號對面公園,0,1704365537
500309007,富岡車站,2,14,0,0,0,0,0,桃園市,楊梅區,24.93444,121.08237,,成功路58號斜對面廣場,0,1704365537
500309005,伯公岡公園,2,12,0,0,0,0,0,桃園市,楊梅區,24.93853,121.08465,,民生街101號對面公園,0,1704365537
500309006,瑞塘公有停車場,2,10,0,0,0,0,0,桃園市,楊梅區,24.90855,121.17903,,萬大路187號對面停車場,0,1704365537
500309003,楊梅國中,2,20,0,0,0,0,0,桃園市,楊梅區,24.90409,121.14718,,校前路86號對面人行道,0,1704365537
500309004,中山親水公園,2,12,0,0,0,0,0,桃園市,楊梅區,24.90966,121.14848,,新農街80號旁公園內,0,1704365537
500309001,楊梅火車站(前站),2,28,0,0,0,0,0,桃園市,楊梅區,24.91385,121.14625,,大成路256號(火車站前方人行道),0,1704365537
500309002,楊明國中,2,10,0,0,0,0,0,桃園市,楊梅區,24.91055,121.155,,新農街337號(面楊明國中左側人行道),0,1704365537
500304099,捷運老街溪站(A22),2,21,0,0,0,0,0,桃園市,中壢區,24.95826,121.2193,,中豐路/中央西路一段西側人行道,0,1704365537
500304060,內厝社區活動中心,2,10,0,0,0,0,0,桃園市,中壢區,24.98932,121.17943,,中正路四段112號前方路側,0,1704365537
500304049,常樂公園,2,12,0,0,0,0,0,桃園市,中壢區,24.97688,121.25086,,文化二路237-243號旁公園人行道,0,1704365537
500304044,興仁公園,2,16,0,0,0,0,0,桃園市,中壢區,24.96626,121.26355,,興仁路二段120號對面公園內人行道,0,1704365537
500304045,自立新村(榮安一街),2,10,0,0,0,0,0,桃園市,中壢區,24.96543,121.25338,,榮安一街自立三街2巷北側人行道,0,1704365537
500304037,青埔國中,2,10,0,0,0,0,0,桃園市,中壢區,25.01083,121.2058,,領航北路二段281號前方人行道,0,1704365537
500304036,捷運環北站(A21),2,18,0,0,0,0,0,桃園市,中壢區,24.96756,121.22097,,中豐北路26號旁人行道,0,1704365537
500304035,捷運桃園體育園區站(A19),2,15,0,0,0,0,0,桃園市,中壢區,25.00157,121.20278,,高鐵南路二段369號對面人行道,0,1704365537
500304022,忠孝廣場,2,28,0,0,0,0,0,桃園市,中壢區,24.97252,121.25685,,忠孝路8-22號對面路側,0,1704365537
500304019,莊敬廣場,2,22,0,0,0,0,0,桃園市,中壢區,24.97185,121.25726,,莊敬路38-1號對面自行車停放區,0,1704365537
500304017,元智大學,2,18,0,0,0,0,0,桃園市,中壢區,24.97035,121.26325,,遠東路135號(面元智大學左側人行道),0,1704365537
500306088,東埔公園,2,12,0,0,0,0,0,桃園市,桃園區,25.00545,121.30688,,正康二街/美光街口東北側,0,1704365537
500306068,水汴頭音樂廣場,2,10,0,0,0,0,0,桃園市,桃園區,25.02332,121.30532,,鹽庫西街68號對面,0,1704365537
500306065,國信公園,2,10,0,0,0,0,0,桃園市,桃園區,24.99439,121.28674,,國信街1號對面公園,0,1704365537
500306050,財政部北區國稅局桃園分局,2,10,0,0,0,0,0,桃園市,桃園區,25.00378,121.32073,,三元街150號前方人行道,0,1704365537
500306045,家樂福經國店,2,12,0,0,0,0,0,桃園市,桃園區,25.01638,121.30502,,天祥三街10號對面人行道,0,1704365537
500306037,寶山公園,2,20,0,0,0,0,0,桃園市,桃園區,25.01313,121.3139,,民有三街517號對面公園旁人行道,0,1704365537
500306031,桃園市政府,2,12,0,0,0,0,0,桃園市,桃園區,24.9928,121.30168,,縣府路1號對面廣場,0,1704365537
500306029,衛福部桃園醫院,2,10,0,0,0,0,0,桃園市,桃園區,24.97939,121.26898,,龍壽街60號對面人行道,0,1704365537
500306018,瑞慶公園,2,10,0,0,0,0,0,桃園市,桃園區,25.01913,121.29295,,中埔一街362號對面瑞慶公園旁人行道,0,1704365537
500306009,同德國中,2,18,0,0,0,0,0,桃園市,桃園區,25.01613,121.29391,,南平路479號對面同德國中旁人行道,0,1704365537
500306001,桃園市立圖書館桃園分館,2,16,0,0,0,0,0,桃園市,桃園區,24.99304,121.31086,,民權路32號前方人行道,0,1704365537
500310012,中科院石園二村,2,10,0,0,0,0,0,桃園市,龍潭區,24.83118,121.23748,,八德路1號旁停車場,0,1704365537
500310013,龍潭婦幼館,2,10,0,0,0,0,0,桃園市,龍潭區,24.86853,121.20672,,干城路19巷30號南側停車場,0,1704365537
500310010,中科院石園三村,2,10,0,0,0,0,0,桃園市,龍潭區,24.87097,121.23472,,武漢路100號對面停車格,0,1704365537
500310011,中科院石園一村,2,10,0,0,0,0,0,桃園市,龍潭區,24.83682,121.24156,,佳安段712地號,0,1704365537
500310008,中正光明路口,2,14,0,0,0,0,0,桃園市,龍潭區,24.86062,121.21806,,中正路339號對側高架橋下,0,1704365537
500310009,中科院一號門,2,10,0,0,0,0,0,桃園市,龍潭區,24.84793,121.24607,,中科段 1124地號空地,0,1704365537
500310007,桃園市立圖書館龍潭分館,2,12,0,0,0,0,0,桃園市,龍潭區,24.8637,121.21617,,中正路210號對面路側,0,1704365537
500310006,百年大鎮社區,2,10,0,0,0,0,0,桃園市,龍潭區,24.87775,121.21176,,中豐路279號前方人行道,0,1704365537
500310004,國軍桃園總醫院,2,10,0,0,0,0,0,桃園市,龍潭區,24.87498,121.23637,,中興路179號對面人行道,0,1704365537
500310005,桃園市客家文化館,2,10,0,0,0,0,0,桃園市,龍潭區,24.8456,121.23462,,中正路三林段500號前方路側,0,1704365537
500310003,龍潭行政園區,2,10,0,0,0,0,0,桃園市,龍潭區,24.86996,121.22176,,中興路681號對面人行道,0,1704365537
500310001,龍潭大池(龍元路),2,12,0,0,0,0,0,桃園市,龍潭區,24.86385,121.21003,,龍元路144號對面龍潭大池旁人行道,0,1704365537
500310002,龍潭運動公園(北龍路),2,0,0,0,0,0,0,桃園市,龍潭區,24.86824,121.21852,,公園路北龍路口東南側公園旁人行道,0,1704365537
500312037,大華籃球場,2,12,0,0,0,0,0,桃園市,蘆竹區,25.03723,121.25342,,大華街65號對側,0,1704365537
500312036,機捷路二段外社街口,2,10,0,0,0,0,0,桃園市,蘆竹區,25.07952,121.3057,,機捷路二段與外社街口東北側人行道,0,1704365537
500312035,海湖地景公園,2,10,0,0,0,0,0,桃園市,蘆竹區,25.1133,121.25235,,下海湖公車站東側空地,0,1704365537
500312034,中山長春路口,2,10,0,0,0,0,0,桃園市,蘆竹區,25.05208,121.30074,,中山路59號東側,0,1704365537
500312031,桃園市立圖書館蘆竹分館,2,16,0,0,0,0,0,桃園市,蘆竹區,25.05348,121.29702,,福祿五街4號對面人行道,0,1704365537
500312032,南順七街32巷口,2,16,0,0,0,0,0,桃園市,蘆竹區,25.03941,121.29093,,南順七街35號旁人行道,0,1704365537
500312033,興仁市民活動中心,2,10,0,0,0,0,0,桃園市,蘆竹區,25.01431,121.26213,,興仁路330之1號前廣場,0,1704365537
500312030,順興公園,2,20,0,0,0,0,0,桃園市,蘆竹區,25.04156,121.28725,,南順二街26號旁公園,0,1704365537
500312027,光明國中,2,18,0,0,0,0,0,桃園市,蘆竹區,25.04419,121.29018,,洛陽街139號之1對面人行道,0,1704365537
500312029,桃園街堤岸,2,16,0,0,0,0,0,桃園市,蘆竹區,25.04256,121.29327,,桃園街9號斜前方堤岸,0,1704365537
500312023,捷運坑口站(A11),2,10,0,0,0,0,0,桃園市,蘆竹區,25.0869,121.26578,,捷運坑口站(A11)出入口前,0,1704365537
500312024,蘆竹親子公園,2,10,0,0,0,0,0,桃園市,蘆竹區,25.059,121.29541,,六福路163號對面廣場,0,1704365537
500312021,海湖農會,2,10,0,0,0,0,0,桃園市,蘆竹區,25.10107,121.2634,,海湖東路77號旁空地,0,1704365537
500312022,大竹游泳池,2,10,0,0,0,0,0,桃園市,蘆竹區,25.02119,121.25762,,大新一街115號旁空地,0,1704365537
500312019,桃園市立圖書館山腳分館,2,10,0,0,0,0,0,桃園市,蘆竹區,25.08289,121.28767,,山外路117號旁人行道,0,1704365537
500312020,榮興橋,2,20,0,0,0,0,0,桃園市,蘆竹區,25.04076,121.29428,,榮興路20號旁,0,1704365537
500312018,蘆竹區聯合辦公大樓,2,12,0,0,0,0,0,桃園市,蘆竹區,25.06296,121.2803,,長安路二段與東溪路口,0,1704365537
500312016,綠九公園,2,10,0,0,0,0,0,桃園市,蘆竹區,25.06111,121.29726,,六福路/六福路247巷路口旁公園,0,1704365537
500312017,上興公園,2,12,0,0,0,0,0,桃園市,蘆竹區,25.01874,121.2615,,上興路182號對面路側,0,1704365537
500312015,龍安國小,2,10,0,0,0,0,0,桃園市,蘆竹區,24.99242,121.27288,,文中路一段35號,0,1704365537
500312014,新福大新一街口,2,10,0,0,0,0,0,桃園市,蘆竹區,25.02428,121.25673,,新福街125-127號對面,0,1704365537
500312012,中興環保公園,2,12,0,0,0,0,0,桃園市,蘆竹區,25.01622,121.26027,,大興四街61巷及大興四街路口公園內,0,1704365537
500312013,南榮公園,2,12,0,0,0,0,0,桃園市,蘆竹區,25.04517,121.2914,,南平街洛陽街口南側公園旁人行道,0,1704365537
500312011,大竹國小,2,10,0,0,0,0,0,桃園市,蘆竹區,25.02448,121.25906,,南竹路五段271號對面人行道,0,1704365537
500312010,五福停車場,2,12,0,0,0,0,0,桃園市,蘆竹區,25.05585,121.29458,,五福一路120號對面人行道,0,1704365537
500312009,峻德宮,2,16,0,0,0,0,0,桃園市,蘆竹區,25.037,121.29256,,奉化路292號旁路側,0,1704365537
500312005,開南大學,2,10,0,0,0,0,0,桃園市,蘆竹區,25.01111,121.26969,,開南路1號(行政大樓南棟前停車場),0,1704365537
500312006,蘆竹吉林公園,2,20,0,0,0,0,0,桃園市,蘆竹區,25.04956,121.2994,,吉林路121-137號對面吉林公園旁人行道,0,1704365537
500312008,蘆竹區公所,2,16,0,0,0,0,0,桃園市,蘆竹區,25.04733,121.29434,,南上路3號對面路側,0,1704365537
500312001,光明國小,2,12,0,0,0,0,0,桃園市,蘆竹區,25.04128,121.29023,,南昌路忠孝西路口東北側人行道,0,1704365537
500312004,光明河濱公園,2,16,0,0,0,0,0,桃園市,蘆竹區,25.04681,121.28768,,光明路二段100號對面路側,0,1704365537
500305032,平鎮第一市民活動中心,2,10,0,0,0,0,0,桃園市,平鎮區,24.92763,121.25293,,貿五路26號對側,0,1704365537
500305027,臺北商業大學桃園校區,2,10,0,0,0,0,0,桃園市,平鎮區,24.90275,121.23063,,福龍路一段100號前方綠地,0,1704365537
500305029,龍慈游泳路口,2,10,0,0,0,0,0,桃園市,平鎮區,24.92824,121.23511,,龍慈路/游泳路口東側,0,1704365537
500305031,安平鎮綠映公園,2,10,0,0,0,0,0,桃園市,平鎮區,24.90599,121.19045,,平鎮區鎮興段1416、1419地號,0,1704365537
500305026,環南金陵路口,2,10,0,0,0,0,0,桃園市,平鎮區,24.94073,121.22288,,環南路三段243號前方人行道,0,1704365537
500305025,平鎮棒球場,2,14,0,0,0,0,0,桃園市,平鎮區,24.9461,121.21907,,德育路240號旁人行道,0,1704365537
500305022,平鎮國民運動中心,2,16,0,0,0,0,0,桃園市,平鎮區,24.91396,121.2097,,興安路20號對面空地,0,1704365537
500305024,平鎮平興國中,2,18,0,0,0,0,0,桃園市,平鎮區,24.95044,121.2054,,育達路二段102號對面人行道,0,1704365537
500305019,山仔頂公園,2,10,0,0,0,0,0,桃園市,平鎮區,24.89218,121.20433,,自由街57號對面公園,0,1704365537
500305021,平鎮市廿公園,2,16,0,0,0,0,0,桃園市,平鎮區,24.9428,121.21896,,德育路二段104號對向人行道上,0,1704365537
500305016,上海南京路口,2,16,0,0,0,0,0,桃園市,平鎮區,24.91582,121.20613,,上海路227號旁人行道,0,1704365537
500305018,平鎮魚形公園,2,10,0,0,0,0,0,桃園市,平鎮區,24.95796,121.19022,,清泉街49-53號旁公園內,0,1704365537
500305014,獅子林社區活動中心,2,13,0,0,0,0,0,桃園市,平鎮區,24.92834,121.22529,,大智街88號對面,0,1704365537
500305013,廣南停車場,2,10,0,0,0,0,0,桃園市,平鎮區,24.94491,121.20863,,環南路二段11號旁人行道,0,1704365537
500305010,平鎮和平公園,2,12,0,0,0,0,0,桃園市,平鎮區,24.94753,121.22114,,莒光路39號對面路側,0,1704365537
500305011,莊敬里民集會所,2,10,0,0,0,0,0,桃園市,平鎮區,24.90408,121.21482,,自強街莊福路口東北側人行道,0,1704365537
500305008,新榮公園,2,16,0,0,0,0,0,桃園市,平鎮區,24.94599,121.21498,,振興西路新德街口西北側公園旁人行道,0,1704365537
500305009,東安國中,2,14,0,0,0,0,0,桃園市,平鎮區,24.9165,121.24976,,平東路168號(面東安國中右側人行道),0,1704365537
500305006,新寶公園,2,14,0,0,0,0,0,桃園市,平鎮區,24.93956,121.21407,,新富五街41號(左側公園綠帶),0,1704365537
500305007,平鎮區婦幼館,2,12,0,0,0,0,0,桃園市,平鎮區,24.95627,121.20855,,廣成街10號對面路側,0,1704365537
500305004,宋屋公園,2,14,0,0,0,0,0,桃園市,平鎮區,24.94528,121.20419,,廣泰路152號對面公園旁人行道,0,1704365537
500305005,廣仁公園,2,10,0,0,0,0,0,桃園市,平鎮區,24.93948,121.20641,,廣南路168號對面公園旁人行道,0,1704365537
500305003,復興廣德街口,2,12,0,0,0,0,0,桃園市,平鎮區,24.95438,121.20504,,復興街廣德街口西南側人行道,0,1704365537
500305002,新勢公園,2,20,0,0,0,0,0,桃園市,平鎮區,24.95069,121.21669,,延平路一段181號對面新勢公園旁人行道,0,1704365537
500302010,菓林國小,2,10,0,0,0,0,0,桃園市,大園區,25.07767,121.25622,,菓林里12鄰41號前方人行道,0,1704365537
500302011,遠雄自貿港區加值園區,2,12,0,0,0,0,0,桃園市,大園區,25.09361,121.25521,,航翔路5號前方廣場,0,1704365537
500302009,兒九公園,2,12,0,0,0,0,0,桃園市,大園區,25.00508,121.21279,,致遠街致維街口公園內,0,1704365537
500302007,大園國際高中,2,20,0,0,0,0,0,桃園市,大園區,25.02083,121.22051,,大成路二段37號對面人行道,0,1704365537
500302004,老街溪停車場,2,10,0,0,0,0,0,桃園市,大園區,25.06497,121.1958,,大觀路31巷1號旁老街溪上方停車場,0,1704365537
500302005,大中華幼兒園,2,10,0,0,0,0,0,桃園市,大園區,25.06179,121.20183,,中正三街9號對面空地,0,1704365537
500302002,捷運領航站(A17),2,10,0,0,0,0,0,桃園市,大園區,25.02302,121.22217,,領航北路四段358號對面人行道,0,1704365537
500302003,桃禧航空城酒店,2,16,0,0,0,0,0,桃園市,大園區,25.06176,121.17535,,大觀路777號(桃禧航空城酒店園航路側人行道),0,1704365537
500301034,中大公園,2,11,0,0,0,0,0,桃園市,八德區,24.9288,121.2809,,建德路/興豐路(西南側),0,1704365537
500302001,捷運大園站(A15),2,20,0,0,0,0,0,桃園市,大園區,25.05663,121.20974,,橫湳一路1號捷運站旁人行道,0,1704365537
500301032,大發休閒公園,2,10,0,0,0,0,0,桃園市,八德區,24.95277,121.32424,,興豐路2182-1號,0,1704365537
500301033,永豐路519巷口,2,18,0,0,0,0,0,桃園市,八德區,24.9742,121.27336,,永豐路492號,0,1704365537
500301030,高城公園,2,12,0,0,0,0,0,桃園市,八德區,24.97932,121.2742,,高城六街48巷9號旁公園,0,1704365537
500301027,八德埤塘自然生態公園,2,10,0,0,0,0,0,桃園市,八德區,24.94109,121.31089,,榮興路189巷公園人行道,0,1704365537
500301029,置地生活廣場 八德,2,18,0,0,0,0,0,桃園市,八德區,24.96439,121.29981,,大智路17號對面廣場,0,1704365537
500301024,八德區衛生所,2,10,0,0,0,0,0,桃園市,八德區,24.94768,121.29846,,介壽路二段361巷28號前廣場,0,1704365537
500301026,瑞泰公園,2,10,0,0,0,0,0,桃園市,八德區,24.94147,121.29857,,介壽路2段583巷16弄12號對面空地,0,1704365537
500301022,大忠停車場,2,11,0,0,0,0,0,桃園市,八德區,24.95844,121.30097,,大忠國小地下停車場對面人行道,0,1704365537
500301023,大仁里遊樂場,2,10,0,0,0,0,0,桃園市,八德區,24.96835,121.31956,,國道二號橋下大仁里遊樂場,0,1704365537
500301020,八德藝文廣場,2,12,0,0,0,0,0,桃園市,八德區,24.93358,121.29929,,瑞發街55號對面,0,1704365537
500301021,茄明公園,2,10,0,0,0,0,0,桃園市,八德區,24.98279,121.27986,,明光街49巷1號對面公園人行道,0,1704365537
500301019,八德興豐公園,2,12,0,0,0,0,0,桃園市,八德區,24.93048,121.28949,,豐田路433號旁人行道,0,1704365537
500301017,八德仁德公園,2,10,0,0,0,0,0,桃園市,八德區,24.93513,121.28733,,仁德路218號對面公園,0,1704365537
500301018,茄明里集會所,2,12,0,0,0,0,0,桃園市,八德區,24.98639,121.28182,,中華路27號外側人行道,0,1704365537
500301015,溪濱公園,2,10,0,0,0,0,0,桃園市,八德區,24.93311,121.27889,,廣興二路79號對面公園,0,1704365537
500301016,豐德公園,2,10,0,0,0,0,0,桃園市,八德區,24.92666,121.28745,,豐田一路85號對面公園,0,1704365537
500301014,建德公園,2,10,0,0,0,0,0,桃園市,八德區,24.93109,121.28163,,長興路61號對面公園,0,1704365537
500301012,元聖宮,2,12,0,0,0,0,0,桃園市,八德區,24.96384,121.27843,,東泰街2號,0,1704365537
